date,product_id,quantity,is_returned
2022-11-06,SKU-1020,3,0
2022-11-06,SKU-1016,3,0
2022-11-06,SKU-1114,2,0
2022-11-06,SKU-1084,1,0
2022-11-06,SKU-1108,2,0
2022-11-06,SKU-1044,1,0
2022-11-06,SKU-1135,1,0
2022-11-06,SKU-1122,2,0
2022-11-06,SKU-1031,1,0
2022-11-06,SKU-1098,3,0
2022-11-06,SKU-1026,3,0
2022-11-06,SKU-1125,1,0
2022-11-06,SKU-1116,2,0
2022-11-06,SKU-1003,1,0
2022-11-06,SKU-1141,3,0
2022-11-06,SKU-1142,2,0
2022-11-06,SKU-1000,2,0
2022-11-06,SKU-1000,2,0
2022-11-06,SKU-1086,2,0
2022-11-06,SKU-1044,2,0
2022-11-06,SKU-1049,2,0
2022-11-06,SKU-1052,1,0
2022-11-06,SKU-1130,2,0
2022-11-06,SKU-1144,3,1
2022-11-07,SKU-1038,1,0
2022-11-07,SKU-1010,1,0
2022-11-07,SKU-1007,2,0
2022-11-07,SKU-1091,3,0
2022-11-07,SKU-1009,1,0
2022-11-07,SKU-1088,2,1
2022-11-07,SKU-1045,3,0
2022-11-07,SKU-1022,3,0
2022-11-07,SKU-1011,1,0
2022-11-07,SKU-1061,3,0
2022-11-07,SKU-1149,1,0
2022-11-07,SKU-1036,2,0
2022-11-07,SKU-1041,2,0
2022-11-07,SKU-1023,1,0
2022-11-07,SKU-1014,2,1
2022-11-07,SKU-1072,1,0
2022-11-07,SKU-1120,1,0
2022-11-07,SKU-1054,2,0
2022-11-07,SKU-1086,3,0
2022-11-07,SKU-1115,2,0
2022-11-07,SKU-1000,3,0
2022-11-08,SKU-1095,2,0
2022-11-08,SKU-1135,2,0
2022-11-08,SKU-1024,3,0
2022-11-08,SKU-1030,1,0
2022-11-08,SKU-1049,3,0
2022-11-08,SKU-1148,1,0
2022-11-08,SKU-1086,2,0
2022-11-08,SKU-1061,2,0
2022-11-08,SKU-1069,2,0
2022-11-08,SKU-1079,2,0
2022-11-08,SKU-1138,3,0
2022-11-08,SKU-1033,2,0
2022-11-08,SKU-1113,2,0
2022-11-08,SKU-1005,2,0
2022-11-08,SKU-1057,3,0
2022-11-08,SKU-1096,1,0
2022-11-08,SKU-1079,1,0
2022-11-08,SKU-1042,2,0
2022-11-08,SKU-1145,2,0
2022-11-08,SKU-1011,2,1
2022-11-08,SKU-1084,3,0
2022-11-08,SKU-1095,1,0
2022-11-09,SKU-1035,2,0
2022-11-09,SKU-1108,2,0
2022-11-09,SKU-1129,2,0
2022-11-09,SKU-1083,1,0
2022-11-09,SKU-1121,2,0
2022-11-09,SKU-1067,2,0
2022-11-09,SKU-1104,2,0
2022-11-09,SKU-1114,2,0
2022-11-09,SKU-1125,3,0
2022-11-09,SKU-1120,1,1
2022-11-09,SKU-1094,2,0
2022-11-09,SKU-1094,1,0
2022-11-09,SKU-1052,3,0
2022-11-09,SKU-1148,1,0
2022-11-09,SKU-1023,3,0
2022-11-09,SKU-1074,1,0
2022-11-09,SKU-1015,2,0
2022-11-09,SKU-1001,1,0
2022-11-09,SKU-1084,1,0
2022-11-09,SKU-1024,1,0
2022-11-09,SKU-1054,2,0
2022-11-09,SKU-1048,2,0
2022-11-09,SKU-1045,2,0
2022-11-09,SKU-1092,3,0
2022-11-10,SKU-1044,3,1
2022-11-10,SKU-1095,2,1
2022-11-10,SKU-1130,1,0
2022-11-10,SKU-1017,1,0
2022-11-10,SKU-1070,2,0
2022-11-10,SKU-1137,2,0
2022-11-10,SKU-1028,3,0
2022-11-10,SKU-1107,3,0
2022-11-10,SKU-1085,3,0
2022-11-10,SKU-1093,1,1
2022-11-10,SKU-1125,2,0
2022-11-10,SKU-1074,3,0
2022-11-10,SKU-1065,1,0
2022-11-10,SKU-1045,3,0
2022-11-10,SKU-1077,2,0
2022-11-10,SKU-1023,3,0
2022-11-10,SKU-1095,2,0
2022-11-10,SKU-1108,3,0
2022-11-10,SKU-1088,2,0
2022-11-10,SKU-1138,2,1
2022-11-10,SKU-1004,3,0
2022-11-10,SKU-1110,3,0
2022-11-10,SKU-1001,1,0
2022-11-10,SKU-1038,1,0
2022-11-10,SKU-1073,1,0
2022-11-10,SKU-1129,2,0
2022-11-10,SKU-1140,2,1
2022-11-10,SKU-1043,2,0
2022-11-10,SKU-1067,2,0
2022-11-10,SKU-1027,2,1
2022-11-11,SKU-1115,2,0
2022-11-11,SKU-1029,1,0
2022-11-11,SKU-1106,2,1
2022-11-11,SKU-1093,2,0
2022-11-11,SKU-1028,1,0
2022-11-11,SKU-1141,3,0
2022-11-11,SKU-1059,3,0
2022-11-11,SKU-1000,1,1
2022-11-11,SKU-1040,3,0
2022-11-11,SKU-1011,3,0
2022-11-11,SKU-1005,2,0
2022-11-11,SKU-1052,2,0
2022-11-11,SKU-1003,2,0
2022-11-11,SKU-1065,2,0
2022-11-11,SKU-1111,1,0
2022-11-11,SKU-1140,2,0
2022-11-11,SKU-1074,2,0
2022-11-11,SKU-1001,2,0
2022-11-11,SKU-1142,1,0
2022-11-11,SKU-1147,3,0
2022-11-11,SKU-1133,3,0
2022-11-11,SKU-1081,3,0
2022-11-11,SKU-1034,1,0
2022-11-11,SKU-1092,3,0
2022-11-11,SKU-1071,3,0
2022-11-11,SKU-1004,1,0
2022-11-11,SKU-1077,1,0
2022-11-11,SKU-1004,1,0
2022-11-11,SKU-1125,3,0
2022-11-12,SKU-1059,1,0
2022-11-12,SKU-1092,1,0
2022-11-12,SKU-1054,1,0
2022-11-12,SKU-1053,3,0
2022-11-12,SKU-1029,3,0
2022-11-12,SKU-1129,1,0
2022-11-12,SKU-1122,2,0
2022-11-12,SKU-1002,2,1
2022-11-12,SKU-1102,2,0
2022-11-12,SKU-1108,1,0
2022-11-12,SKU-1132,2,1
2022-11-12,SKU-1036,1,0
2022-11-12,SKU-1112,3,0
2022-11-12,SKU-1082,2,0
2022-11-12,SKU-1116,2,0
2022-11-12,SKU-1083,3,0
2022-11-12,SKU-1117,3,0
2022-11-12,SKU-1093,3,0
2022-11-12,SKU-1121,1,0
2022-11-12,SKU-1110,2,0
2022-11-12,SKU-1052,2,0
2022-11-12,SKU-1045,2,0
2022-11-12,SKU-1022,3,0
2022-11-12,SKU-1131,2,1
2022-11-12,SKU-1083,2,0
2022-11-12,SKU-1042,1,0
2022-11-12,SKU-1106,1,1
2022-11-12,SKU-1054,3,0
2022-11-12,SKU-1001,2,0
2022-11-12,SKU-1064,2,0
2022-11-12,SKU-1070,1,0
2022-11-12,SKU-1087,2,0
2022-11-12,SKU-1149,1,1
2022-11-12,SKU-1032,3,0
2022-11-12,SKU-1002,3,0
2022-11-12,SKU-1093,2,0
2022-11-12,SKU-1082,2,0
2022-11-12,SKU-1007,3,0
2022-11-12,SKU-1109,3,0
2022-11-13,SKU-1054,1,0
2022-11-13,SKU-1045,1,0
2022-11-13,SKU-1085,1,0
2022-11-13,SKU-1034,3,0
2022-11-13,SKU-1144,1,0
2022-11-13,SKU-1015,2,0
2022-11-13,SKU-1037,1,0
2022-11-13,SKU-1109,3,0
2022-11-13,SKU-1094,2,0
2022-11-13,SKU-1077,1,1
2022-11-13,SKU-1050,2,1
2022-11-13,SKU-1019,2,0
2022-11-13,SKU-1045,2,0
2022-11-13,SKU-1003,2,0
2022-11-13,SKU-1115,1,0
2022-11-13,SKU-1140,1,0
2022-11-13,SKU-1092,1,0
2022-11-13,SKU-1116,1,0
2022-11-13,SKU-1042,2,0
2022-11-13,SKU-1081,1,0
2022-11-13,SKU-1001,1,0
2022-11-13,SKU-1075,3,0
2022-11-13,SKU-1053,3,0
2022-11-13,SKU-1105,2,0
2022-11-13,SKU-1148,2,0
2022-11-13,SKU-1136,2,0
2022-11-13,SKU-1007,2,0
2022-11-13,SKU-1016,3,0
2022-11-13,SKU-1104,1,0
2022-11-13,SKU-1118,1,0
2022-11-13,SKU-1020,3,1
2022-11-13,SKU-1038,2,0
2022-11-13,SKU-1043,1,0
2022-11-13,SKU-1107,2,0
2022-11-13,SKU-1065,2,0
2022-11-13,SKU-1140,3,0
2022-11-14,SKU-1114,2,0
2022-11-14,SKU-1108,1,0
2022-11-14,SKU-1044,2,0
2022-11-14,SKU-1145,1,0
2022-11-14,SKU-1088,3,0
2022-11-14,SKU-1124,2,0
2022-11-14,SKU-1139,3,0
2022-11-14,SKU-1072,1,1
2022-11-14,SKU-1038,3,0
2022-11-14,SKU-1079,1,0
2022-11-14,SKU-1117,1,0
2022-11-14,SKU-1046,1,0
2022-11-14,SKU-1062,3,0
2022-11-14,SKU-1117,3,0
2022-11-14,SKU-1135,2,0
2022-11-14,SKU-1035,1,0
2022-11-14,SKU-1127,2,0
2022-11-14,SKU-1040,2,0
2022-11-14,SKU-1148,1,0
2022-11-14,SKU-1075,2,0
2022-11-14,SKU-1106,2,1
2022-11-14,SKU-1083,1,0
2022-11-14,SKU-1113,3,0
2022-11-14,SKU-1063,2,0
2022-11-14,SKU-1054,2,0
2022-11-14,SKU-1071,2,0
2022-11-14,SKU-1111,1,0
2022-11-14,SKU-1114,2,0
2022-11-15,SKU-1080,3,0
2022-11-15,SKU-1032,3,1
2022-11-15,SKU-1131,2,0
2022-11-15,SKU-1101,3,1
2022-11-15,SKU-1135,2,0
2022-11-15,SKU-1063,1,0
2022-11-15,SKU-1134,2,0
2022-11-15,SKU-1077,1,1
2022-11-15,SKU-1012,1,1
2022-11-15,SKU-1094,3,0
2022-11-15,SKU-1022,2,0
2022-11-15,SKU-1035,1,0
2022-11-15,SKU-1039,3,0
2022-11-15,SKU-1104,3,0
2022-11-15,SKU-1026,1,0
2022-11-15,SKU-1097,3,0
2022-11-15,SKU-1019,1,0
2022-11-15,SKU-1042,2,0
2022-11-15,SKU-1036,3,0
2022-11-15,SKU-1011,2,0
2022-11-15,SKU-1143,3,0
2022-11-15,SKU-1106,1,0
2022-11-15,SKU-1021,3,1
2022-11-15,SKU-1048,2,0
2022-11-15,SKU-1148,3,0
2022-11-15,SKU-1057,3,0
2022-11-16,SKU-1040,1,0
2022-11-16,SKU-1144,3,0
2022-11-16,SKU-1020,1,0
2022-11-16,SKU-1146,2,0
2022-11-16,SKU-1149,3,0
2022-11-16,SKU-1126,3,0
2022-11-16,SKU-1006,3,1
2022-11-16,SKU-1002,3,0
2022-11-16,SKU-1139,3,0
2022-11-16,SKU-1060,1,0
2022-11-16,SKU-1035,1,0
2022-11-16,SKU-1097,3,0
2022-11-16,SKU-1132,2,0
2022-11-16,SKU-1099,1,0
2022-11-16,SKU-1123,2,0
2022-11-16,SKU-1007,3,0
2022-11-16,SKU-1041,1,0
2022-11-16,SKU-1080,3,0
2022-11-16,SKU-1109,1,0
2022-11-16,SKU-1108,3,0
2022-11-16,SKU-1070,3,0
2022-11-16,SKU-1035,3,0
2022-11-16,SKU-1121,1,0
2022-11-16,SKU-1008,3,0
2022-11-16,SKU-1127,1,0
2022-11-17,SKU-1075,3,0
2022-11-17,SKU-1134,1,0
2022-11-17,SKU-1136,1,0
2022-11-17,SKU-1065,2,0
2022-11-17,SKU-1010,1,0
2022-11-17,SKU-1005,1,0
2022-11-17,SKU-1145,1,0
2022-11-17,SKU-1060,2,0
2022-11-17,SKU-1020,2,0
2022-11-17,SKU-1086,3,0
2022-11-17,SKU-1075,1,0
2022-11-17,SKU-1022,2,1
2022-11-17,SKU-1132,2,0
2022-11-17,SKU-1146,1,0
2022-11-17,SKU-1131,2,0
2022-11-17,SKU-1052,1,0
2022-11-17,SKU-1125,3,0
2022-11-17,SKU-1045,3,0
2022-11-17,SKU-1024,3,0
2022-11-17,SKU-1103,2,0
2022-11-17,SKU-1034,3,0
2022-11-17,SKU-1115,3,0
2022-11-17,SKU-1095,1,0
2022-11-17,SKU-1120,1,1
2022-11-17,SKU-1031,1,0
2022-11-17,SKU-1074,1,0
2022-11-18,SKU-1135,3,0
2022-11-18,SKU-1003,2,0
2022-11-18,SKU-1066,1,0
2022-11-18,SKU-1132,1,0
2022-11-18,SKU-1147,2,0
2022-11-18,SKU-1113,1,0
2022-11-18,SKU-1085,2,0
2022-11-18,SKU-1009,2,0
2022-11-18,SKU-1086,3,1
2022-11-18,SKU-1063,3,0
2022-11-18,SKU-1077,1,0
2022-11-18,SKU-1107,3,0
2022-11-18,SKU-1019,2,0
2022-11-18,SKU-1054,3,0
2022-11-18,SKU-1079,2,0
2022-11-18,SKU-1105,3,1
2022-11-18,SKU-1124,3,0
2022-11-18,SKU-1002,1,0
2022-11-18,SKU-1105,2,0
2022-11-18,SKU-1028,2,0
2022-11-18,SKU-1028,1,0
2022-11-18,SKU-1014,2,0
2022-11-18,SKU-1044,2,0
2022-11-18,SKU-1056,3,0
2022-11-18,SKU-1144,3,0
2022-11-18,SKU-1010,1,0
2022-11-18,SKU-1042,2,1
2022-11-18,SKU-1063,2,0
2022-11-18,SKU-1039,2,1
2022-11-18,SKU-1038,1,0
2022-11-18,SKU-1095,1,0
2022-11-18,SKU-1104,2,0
2022-11-19,SKU-1075,3,0
2022-11-19,SKU-1092,2,0
2022-11-19,SKU-1102,2,0
2022-11-19,SKU-1096,3,0
2022-11-19,SKU-1126,1,0
2022-11-19,SKU-1080,2,0
2022-11-19,SKU-1023,2,0
2022-11-19,SKU-1115,3,0
2022-11-19,SKU-1113,1,0
2022-11-19,SKU-1122,2,0
2022-11-19,SKU-1044,2,0
2022-11-19,SKU-1148,2,0
2022-11-19,SKU-1026,3,0
2022-11-19,SKU-1148,1,0
2022-11-19,SKU-1108,1,0
2022-11-19,SKU-1144,2,0
2022-11-19,SKU-1035,1,0
2022-11-19,SKU-1051,1,0
2022-11-19,SKU-1063,1,0
2022-11-19,SKU-1024,2,0
2022-11-19,SKU-1006,1,0
2022-11-19,SKU-1114,1,0
2022-11-19,SKU-1031,2,0
2022-11-19,SKU-1003,3,0
2022-11-19,SKU-1023,3,0
2022-11-19,SKU-1068,3,0
2022-11-19,SKU-1081,2,0
2022-11-19,SKU-1148,1,0
2022-11-19,SKU-1055,1,0
2022-11-19,SKU-1040,1,0
2022-11-19,SKU-1114,1,0
2022-11-19,SKU-1008,3,0
2022-11-19,SKU-1057,3,0
2022-11-19,SKU-1079,1,0
2022-11-19,SKU-1001,3,0
2022-11-19,SKU-1001,1,0
2022-11-19,SKU-1133,1,0
2022-11-19,SKU-1038,1,0
2022-11-19,SKU-1010,2,0
2022-11-19,SKU-1044,3,0
2022-11-19,SKU-1052,3,0
2022-11-19,SKU-1083,2,0
2022-11-19,SKU-1012,3,0
2022-11-19,SKU-1101,2,0
2022-11-19,SKU-1005,2,0
2022-11-19,SKU-1141,1,0
2022-11-19,SKU-1086,3,0
2022-11-19,SKU-1129,2,0
2022-11-19,SKU-1099,2,0
2022-11-19,SKU-1136,2,0
2022-11-19,SKU-1131,2,0
2022-11-19,SKU-1130,1,1
2022-11-20,SKU-1074,2,0
2022-11-20,SKU-1125,2,0
2022-11-20,SKU-1123,2,0
2022-11-20,SKU-1027,1,0
2022-11-20,SKU-1111,3,0
2022-11-20,SKU-1006,2,0
2022-11-20,SKU-1037,3,0
2022-11-20,SKU-1147,1,0
2022-11-20,SKU-1086,3,0
2022-11-20,SKU-1059,1,0
2022-11-20,SKU-1030,3,0
2022-11-20,SKU-1031,3,0
2022-11-20,SKU-1111,2,0
2022-11-20,SKU-1108,1,0
2022-11-20,SKU-1066,3,0
2022-11-20,SKU-1138,3,0
2022-11-20,SKU-1094,2,0
2022-11-20,SKU-1031,3,0
2022-11-20,SKU-1118,1,0
2022-11-20,SKU-1020,2,0
2022-11-20,SKU-1019,2,0
2022-11-20,SKU-1083,3,0
2022-11-20,SKU-1024,1,0
2022-11-20,SKU-1044,2,0
2022-11-20,SKU-1096,1,0
2022-11-20,SKU-1102,3,0
2022-11-20,SKU-1047,1,0
2022-11-20,SKU-1046,3,0
2022-11-20,SKU-1039,1,0
2022-11-20,SKU-1098,1,0
2022-11-20,SKU-1075,1,0
2022-11-20,SKU-1141,3,0
2022-11-21,SKU-1019,1,0
2022-11-21,SKU-1091,1,0
2022-11-21,SKU-1096,2,0
2022-11-21,SKU-1033,1,0
2022-11-21,SKU-1049,3,0
2022-11-21,SKU-1099,1,0
2022-11-21,SKU-1123,2,1
2022-11-21,SKU-1073,3,0
2022-11-21,SKU-1078,1,1
2022-11-21,SKU-1074,1,0
2022-11-21,SKU-1047,1,0
2022-11-21,SKU-1041,1,0
2022-11-21,SKU-1014,2,0
2022-11-21,SKU-1081,1,0
2022-11-21,SKU-1054,2,0
2022-11-21,SKU-1114,2,0
2022-11-21,SKU-1071,3,0
2022-11-21,SKU-1074,1,0
2022-11-21,SKU-1063,2,0
2022-11-21,SKU-1057,1,0
2022-11-21,SKU-1099,2,0
2022-11-21,SKU-1100,3,0
2022-11-21,SKU-1073,2,0
2022-11-21,SKU-1045,1,0
2022-11-21,SKU-1105,3,1
2022-11-21,SKU-1132,2,0
2022-11-21,SKU-1032,1,0
2022-11-21,SKU-1046,3,0
2022-11-21,SKU-1056,1,0
2022-11-21,SKU-1127,2,0
2022-11-21,SKU-1060,2,0
2022-11-21,SKU-1033,1,0
2022-11-21,SKU-1034,3,0
2022-11-21,SKU-1098,2,0
2022-11-21,SKU-1103,2,0
2022-11-21,SKU-1115,1,0
2022-11-21,SKU-1033,3,0
2022-11-21,SKU-1073,3,1
2022-11-21,SKU-1135,3,0
2022-11-22,SKU-1107,1,0
2022-11-22,SKU-1134,2,0
2022-11-22,SKU-1018,2,0
2022-11-22,SKU-1114,1,0
2022-11-22,SKU-1100,1,0
2022-11-22,SKU-1024,3,0
2022-11-22,SKU-1024,1,0
2022-11-22,SKU-1081,1,0
2022-11-22,SKU-1121,1,0
2022-11-22,SKU-1069,1,0
2022-11-22,SKU-1107,2,0
2022-11-22,SKU-1041,1,0
2022-11-22,SKU-1084,3,0
2022-11-22,SKU-1144,3,0
2022-11-22,SKU-1055,1,0
2022-11-22,SKU-1091,2,0
2022-11-22,SKU-1094,3,0
2022-11-22,SKU-1102,2,1
2022-11-22,SKU-1058,1,0
2022-11-22,SKU-1097,2,0
2022-11-22,SKU-1144,2,0
2022-11-22,SKU-1037,3,0
2022-11-22,SKU-1061,1,0
2022-11-22,SKU-1104,2,0
2022-11-22,SKU-1046,1,0
2022-11-22,SKU-1012,3,0
2022-11-22,SKU-1072,2,1
2022-11-22,SKU-1027,2,1
2022-11-22,SKU-1132,1,0
2022-11-22,SKU-1003,1,1
2022-11-23,SKU-1106,1,0
2022-11-23,SKU-1120,2,0
2022-11-23,SKU-1027,2,0
2022-11-23,SKU-1117,1,0
2022-11-23,SKU-1095,2,0
2022-11-23,SKU-1028,2,1
2022-11-23,SKU-1130,3,0
2022-11-23,SKU-1118,1,0
2022-11-23,SKU-1073,1,0
2022-11-23,SKU-1041,1,1
2022-11-23,SKU-1025,2,0
2022-11-23,SKU-1044,2,0
2022-11-23,SKU-1137,1,0
2022-11-23,SKU-1074,3,0
2022-11-23,SKU-1047,3,0
2022-11-23,SKU-1012,2,0
2022-11-23,SKU-1111,3,0
2022-11-23,SKU-1144,1,0
2022-11-23,SKU-1129,1,0
2022-11-23,SKU-1042,3,0
2022-11-23,SKU-1110,2,0
2022-11-23,SKU-1016,3,0
2022-11-23,SKU-1057,2,0
2022-11-23,SKU-1124,3,0
2022-11-23,SKU-1129,3,0
2022-11-23,SKU-1119,3,0
2022-11-23,SKU-1042,3,0
2022-11-24,SKU-1019,3,0
2022-11-24,SKU-1103,1,0
2022-11-24,SKU-1111,2,0
2022-11-24,SKU-1001,1,0
2022-11-24,SKU-1099,1,0
2022-11-24,SKU-1112,2,1
2022-11-24,SKU-1011,1,1
2022-11-24,SKU-1055,3,0
2022-11-24,SKU-1069,2,0
2022-11-24,SKU-1002,3,0
2022-11-24,SKU-1014,1,0
2022-11-24,SKU-1025,3,0
2022-11-24,SKU-1094,3,0
2022-11-24,SKU-1011,2,0
2022-11-24,SKU-1114,1,0
2022-11-24,SKU-1098,3,0
2022-11-24,SKU-1050,1,0
2022-11-24,SKU-1105,2,1
2022-11-24,SKU-1114,2,0
2022-11-24,SKU-1076,1,0
2022-11-24,SKU-1081,2,1
2022-11-24,SKU-1053,3,0
2022-11-24,SKU-1085,1,0
2022-11-24,SKU-1040,2,0
2022-11-24,SKU-1133,2,0
2022-11-24,SKU-1063,1,0
2022-11-24,SKU-1030,1,0
2022-11-24,SKU-1070,3,0
2022-11-24,SKU-1133,3,0
2022-11-24,SKU-1088,2,0
2022-11-24,SKU-1127,1,0
2022-11-24,SKU-1068,1,1
2022-11-24,SKU-1049,3,0
2022-11-25,SKU-1019,3,0
2022-11-25,SKU-1018,3,0
2022-11-25,SKU-1033,1,0
2022-11-25,SKU-1119,3,1
2022-11-25,SKU-1114,1,0
2022-11-25,SKU-1065,2,0
2022-11-25,SKU-1045,1,0
2022-11-25,SKU-1084,3,0
2022-11-25,SKU-1079,2,0
2022-11-25,SKU-1139,1,0
2022-11-25,SKU-1002,3,0
2022-11-25,SKU-1063,1,0
2022-11-25,SKU-1033,3,0
2022-11-25,SKU-1022,3,0
2022-11-25,SKU-1099,3,0
2022-11-25,SKU-1102,3,0
2022-11-25,SKU-1090,1,0
2022-11-25,SKU-1076,1,0
2022-11-25,SKU-1114,3,0
2022-11-25,SKU-1037,3,0
2022-11-25,SKU-1104,3,0
2022-11-25,SKU-1128,1,0
2022-11-25,SKU-1003,2,0
2022-11-25,SKU-1009,2,1
2022-11-25,SKU-1073,2,1
2022-11-26,SKU-1127,1,0
2022-11-26,SKU-1056,2,0
2022-11-26,SKU-1066,2,0
2022-11-26,SKU-1124,2,0
2022-11-26,SKU-1050,2,0
2022-11-26,SKU-1101,2,0
2022-11-26,SKU-1059,3,0
2022-11-26,SKU-1071,1,0
2022-11-26,SKU-1040,3,0
2022-11-26,SKU-1142,3,0
2022-11-26,SKU-1136,1,0
2022-11-26,SKU-1100,1,0
2022-11-26,SKU-1097,1,0
2022-11-26,SKU-1094,1,0
2022-11-26,SKU-1095,1,0
2022-11-26,SKU-1048,2,0
2022-11-26,SKU-1126,2,0
2022-11-26,SKU-1102,2,0
2022-11-26,SKU-1013,3,0
2022-11-26,SKU-1034,1,0
2022-11-26,SKU-1115,3,0
2022-11-26,SKU-1131,3,0
2022-11-26,SKU-1125,2,0
2022-11-26,SKU-1080,3,0
2022-11-26,SKU-1048,2,0
2022-11-26,SKU-1148,3,0
2022-11-26,SKU-1063,3,0
2022-11-26,SKU-1019,3,1
2022-11-26,SKU-1134,2,0
2022-11-26,SKU-1131,1,0
2022-11-26,SKU-1003,2,1
2022-11-26,SKU-1015,1,0
2022-11-26,SKU-1108,3,0
2022-11-26,SKU-1134,3,0
2022-11-26,SKU-1085,1,0
2022-11-27,SKU-1002,1,1
2022-11-27,SKU-1118,3,0
2022-11-27,SKU-1129,2,0
2022-11-27,SKU-1118,3,0
2022-11-27,SKU-1127,1,0
2022-11-27,SKU-1087,2,0
2022-11-27,SKU-1124,3,0
2022-11-27,SKU-1143,1,0
2022-11-27,SKU-1127,1,0
2022-11-27,SKU-1125,3,0
2022-11-27,SKU-1005,3,0
2022-11-27,SKU-1108,3,0
2022-11-27,SKU-1007,1,0
2022-11-27,SKU-1024,2,0
2022-11-27,SKU-1123,1,0
2022-11-27,SKU-1126,3,0
2022-11-27,SKU-1010,2,0
2022-11-27,SKU-1018,2,0
2022-11-27,SKU-1131,2,0
2022-11-27,SKU-1023,2,0
2022-11-27,SKU-1020,2,0
2022-11-27,SKU-1096,3,0
2022-11-27,SKU-1073,1,0
2022-11-27,SKU-1021,1,0
2022-11-27,SKU-1143,3,0
2022-11-27,SKU-1092,2,0
2022-11-27,SKU-1030,3,0
2022-11-27,SKU-1043,3,1
2022-11-27,SKU-1038,2,0
2022-11-27,SKU-1046,2,0
2022-11-27,SKU-1042,2,0
2022-11-27,SKU-1039,3,1
2022-11-27,SKU-1002,2,1
2022-11-27,SKU-1041,3,0
2022-11-27,SKU-1042,2,0
2022-11-27,SKU-1133,2,0
2022-11-27,SKU-1025,3,0
2022-11-27,SKU-1094,3,0
2022-11-27,SKU-1069,3,0
2022-11-27,SKU-1092,2,0
2022-11-27,SKU-1139,1,0
2022-11-27,SKU-1055,2,0
2022-11-27,SKU-1004,2,0
2022-11-27,SKU-1010,3,0
2022-11-27,SKU-1091,1,0
2022-11-27,SKU-1027,1,1
2022-11-27,SKU-1132,1,0
2022-11-27,SKU-1111,3,0
2022-11-28,SKU-1122,1,0
2022-11-28,SKU-1010,3,0
2022-11-28,SKU-1044,1,0
2022-11-28,SKU-1143,1,0
2022-11-28,SKU-1038,1,0
2022-11-28,SKU-1118,2,0
2022-11-28,SKU-1005,3,0
2022-11-28,SKU-1071,2,0
2022-11-28,SKU-1020,1,0
2022-11-28,SKU-1020,2,0
2022-11-28,SKU-1085,2,0
2022-11-28,SKU-1005,1,0
2022-11-28,SKU-1118,3,0
2022-11-28,SKU-1071,1,0
2022-11-28,SKU-1125,2,0
2022-11-28,SKU-1095,1,0
2022-11-28,SKU-1070,1,0
2022-11-28,SKU-1131,3,0
2022-11-28,SKU-1004,1,0
2022-11-28,SKU-1076,1,0
2022-11-28,SKU-1027,2,1
2022-11-28,SKU-1149,2,1
2022-11-28,SKU-1031,2,0
2022-11-28,SKU-1073,2,0
2022-11-28,SKU-1035,3,0
2022-11-28,SKU-1134,2,0
2022-11-28,SKU-1030,3,1
2022-11-28,SKU-1104,1,0
2022-11-28,SKU-1040,2,0
2022-11-28,SKU-1039,1,0
2022-11-28,SKU-1057,1,0
2022-11-28,SKU-1105,3,1
2022-11-28,SKU-1096,1,0
2022-11-29,SKU-1135,3,0
2022-11-29,SKU-1108,3,1
2022-11-29,SKU-1130,2,0
2022-11-29,SKU-1009,3,0
2022-11-29,SKU-1071,1,0
2022-11-29,SKU-1029,2,0
2022-11-29,SKU-1046,2,0
2022-11-29,SKU-1028,1,0
2022-11-29,SKU-1148,1,1
2022-11-29,SKU-1065,3,0
2022-11-29,SKU-1062,2,0
2022-11-29,SKU-1059,1,0
2022-11-29,SKU-1004,1,0
2022-11-29,SKU-1021,3,0
2022-11-29,SKU-1128,1,0
2022-11-29,SKU-1019,2,0
2022-11-29,SKU-1090,1,0
2022-11-29,SKU-1132,3,0
2022-11-29,SKU-1093,2,0
2022-11-29,SKU-1133,1,0
2022-11-29,SKU-1133,3,0
2022-11-29,SKU-1120,3,0
2022-11-29,SKU-1051,1,0
2022-11-29,SKU-1133,1,0
2022-11-29,SKU-1031,2,0
2022-11-29,SKU-1122,3,0
2022-11-29,SKU-1132,1,0
2022-11-29,SKU-1026,3,0
2022-11-29,SKU-1090,2,0
2022-11-29,SKU-1014,3,0
2022-11-29,SKU-1100,2,0
2022-11-29,SKU-1090,2,0
2022-11-29,SKU-1134,2,0
2022-11-29,SKU-1076,3,0
2022-11-29,SKU-1085,1,0
2022-11-29,SKU-1072,2,1
2022-11-29,SKU-1056,1,0
2022-11-29,SKU-1090,3,0
2022-11-29,SKU-1102,3,0
2022-11-30,SKU-1009,1,0
2022-11-30,SKU-1009,2,0
2022-11-30,SKU-1140,2,0
2022-11-30,SKU-1066,2,0
2022-11-30,SKU-1006,2,0
2022-11-30,SKU-1016,1,0
2022-11-30,SKU-1132,2,0
2022-11-30,SKU-1105,1,0
2022-11-30,SKU-1056,2,0
2022-11-30,SKU-1147,3,1
2022-11-30,SKU-1064,1,0
2022-11-30,SKU-1073,1,0
2022-11-30,SKU-1082,3,0
2022-11-30,SKU-1070,2,0
2022-11-30,SKU-1049,2,0
2022-11-30,SKU-1084,3,0
2022-11-30,SKU-1135,2,0
2022-11-30,SKU-1010,1,0
2022-11-30,SKU-1103,3,0
2022-11-30,SKU-1124,2,0
2022-11-30,SKU-1048,3,0
